Employment,Country,EdLevel,Age,Gender,YearsCodePro,Salary
1.0,15.0,1.0,4.0,0.0,33.0,200000.0
0.0,15.0,6.0,1.0,0.0,10.0,20000.0
1.0,9.0,3.0,1.0,0.0,5.0,13212.0
0.0,13.0,6.0,2.0,0.0,3.0,6000.0
1.0,15.0,1.0,1.0,1.0,10.0,120000.0
1.0,15.0,1.0,1.0,0.0,5.0,71000.0
1.0,14.0,4.0,0.0,0.0,0.5,24172.0
1.0,5.0,1.0,0.0,0.0,2.0,5028.0
1.0,9.0,1.0,1.0,2.0,4.0,22644.0
1.0,5.0,1.0,1.0,0.0,3.0,11169.0
1.0,15.0,1.0,4.0,1.0,40.0,100000.0
0.0,16.0,1.0,1.0,0.0,2.0,25200.0
1.0,0.0,1.0,2.0,0.0,11.0,63469.0
0.0,14.0,3.0,2.0,0.0,14.0,90482.0
1.0,15.0,1.0,2.0,0.0,7.0,160000.0
1.0,5.0,1.0,1.0,0.0,8.0,36864.0
1.0,2.0,1.0,3.0,0.0,23.0,80169.0
1.0,16.0,3.0,1.0,0.0,11.0,23040.0
1.0,14.0,1.0,2.0,0.0,13.0,96945.0
1.0,15.0,1.0,1.0,0.0,14.0,200000.0
0.0,8.0,1.0,1.0,0.0,7.0,36756.0
1.0,15.0,1.0,1.0,0.0,8.0,91000.0
1.0,15.0,3.0,3.0,0.0,21.0,65000.0
1.0,15.0,8.0,3.0,0.0,16.0,153700.0
1.0,4.0,3.0,2.0,0.0,15.0,92964.0
1.0,12.0,3.0,1.0,1.0,10.0,104855.0
1.0,15.0,1.0,2.0,0.0,20.0,120000.0
1.0,8.0,3.0,1.0,0.0,10.0,56196.0
0.0,9.0,1.0,2.0,0.0,23.0,100200.0
1.0,15.0,1.0,1.0,0.0,9.0,100000.0
1.0,4.0,1.0,0.0,0.0,2.0,62268.0
1.0,8.0,3.0,0.0,0.0,1.0,30372.0
1.0,2.0,1.0,1.0,0.0,10.0,68068.0
1.0,15.0,8.0,3.0,0.0,30.0,190000.0
1.0,8.0,3.0,1.0,0.0,9.0,53160.0
1.0,10.0,2.0,3.0,0.0,17.0,95126.0
1.0,16.0,1.0,1.0,0.0,3.0,14256.0
1.0,3.0,3.0,2.0,0.0,19.0,75669.0
1.0,16.0,8.0,2.0,0.0,10.0,51960.0
1.0,16.0,1.0,1.0,0.0,5.0,23352.0
1.0,15.0,3.0,1.0,0.0,4.0,137000.0
1.0,10.0,1.0,1.0,0.0,6.0,59670.0
1.0,5.0,1.0,1.0,0.0,6.0,16416.0
1.0,10.0,5.0,3.0,0.0,22.0,41077.0
1.0,15.0,1.0,4.0,0.0,10.0,80000.0
1.0,16.0,1.0,1.0,0.0,5.0,44400.0
0.0,4.0,2.0,2.0,0.0,12.0,140527.0
1.0,6.0,3.0,1.0,0.0,11.0,20760.0
1.0,16.0,1.0,1.0,0.0,5.0,38916.0
1.0,4.0,3.0,1.0,0.0,0.5,59454.0
3.0,16.0,0.0,0.0,0.0,2.0,4932.0
0.0,15.0,1.0,3.0,0.0,27.0,180000.0
0.0,6.0,1.0,3.0,0.0,20.0,129720.0
1.0,16.0,8.0,2.0,0.0,16.0,38400.0
1.0,16.0,0.0,3.0,0.0,25.0,89929.0
1.0,14.0,1.0,0.0,0.0,5.0,62045.0
1.0,11.0,3.0,1.0,2.0,6.0,83364.0
0.0,16.0,1.0,3.0,0.0,26.0,24564.0
1.0,15.0,1.0,4.0,0.0,17.0,150000.0
1.0,16.0,1.0,0.0,0.0,4.0,74676.0
0.0,14.0,2.0,4.0,0.0,30.0,15516.0
1.0,15.0,1.0,1.0,0.0,3.0,70000.0
1.0,4.0,1.0,1.0,2.0,3.0,56751.0
1.0,14.0,1.0,1.0,0.0,15.0,77556.0
1.0,5.0,1.0,1.0,0.0,4.0,18000.0
1.0,1.0,1.0,1.0,0.0,5.0,21996.0
0.0,14.0,1.0,0.0,0.0,3.0,24816.0
1.0,13.0,1.0,1.0,0.0,6.0,21696.0
1.0,16.0,1.0,1.0,0.0,7.0,38880.0
1.0,12.0,0.0,1.0,0.0,9.0,142308.0
1.0,16.0,1.0,2.0,0.0,8.0,107895.0
1.0,15.0,1.0,1.0,0.0,4.0,115000.0
1.0,13.0,3.0,1.0,0.0,7.0,23664.0
1.0,16.0,7.0,2.0,0.0,20.0,14028.0
1.0,9.0,5.0,2.0,0.0,15.0,37752.0
1.0,14.0,3.0,0.0,1.0,0.5,32315.0
1.0,9.0,3.0,2.0,0.0,4.0,17300.0
1.0,0.0,8.0,3.0,0.0,22.0,66810.0
1.0,10.0,5.0,0.0,0.0,3.0,28536.0
1.0,16.0,1.0,1.0,0.0,0.5,72636.0
0.0,3.0,3.0,2.0,0.0,17.0,51888.0
1.0,15.0,3.0,1.0,0.0,8.0,167000.0
1.0,15.0,3.0,1.0,1.0,3.0,66200.0
1.0,10.0,3.0,2.0,0.0,15.0,91883.0
1.0,5.0,1.0,1.0,0.0,6.0,12063.0
0.0,16.0,2.0,4.0,0.0,31.0,172000.0
1.0,5.0,1.0,1.0,0.0,5.0,19546.0
1.0,4.0,3.0,1.0,2.0,9.0,72426.0
1.0,16.0,8.0,1.0,0.0,1.0,8232.0
1.0,16.0,8.0,3.0,0.0,25.0,75000.0
1.0,15.0,1.0,2.0,0.0,17.0,120000.0
1.0,15.0,8.0,3.0,0.0,25.0,120000.0
1.0,15.0,1.0,3.0,0.0,26.0,175000.0
1.0,16.0,1.0,1.0,0.0,3.0,52260.0
1.0,16.0,1.0,0.0,0.0,2.0,25716.0
1.0,0.0,1.0,1.0,0.0,8.0,100214.0
1.0,5.0,1.0,0.0,0.0,6.0,10890.0
1.0,5.0,1.0,1.0,0.0,6.0,13962.0
1.0,15.0,1.0,1.0,0.0,4.0,85000.0
1.0,16.0,3.0,1.0,0.0,5.0,70264.0
1.0,5.0,1.0,1.0,0.0,6.0,27923.0
1.0,16.0,1.0,2.0,0.0,16.0,86478.0
1.0,15.0,1.0,0.0,0.0,2.0,179000.0
1.0,16.0,1.0,2.0,0.0,20.0,86316.0
1.0,16.0,5.0,2.0,0.0,15.0,56211.0
1.0,12.0,4.0,0.0,0.0,2.0,111814.0
1.0,16.0,1.0,1.0,0.0,3.0,32736.0
1.0,1.0,1.0,1.0,0.0,6.0,9900.0
1.0,16.0,0.0,0.0,0.0,3.0,27252.0
1.0,2.0,1.0,1.0,0.0,4.0,52942.0
0.0,16.0,3.0,1.0,0.0,4.0,45401.0
1.0,16.0,0.0,2.0,0.0,17.0,76668.0
1.0,16.0,2.0,2.0,0.0,20.0,35028.0
1.0,1.0,1.0,0.0,0.0,1.0,10992.0
0.0,16.0,3.0,1.0,0.0,7.0,31740.0
1.0,0.0,1.0,1.0,0.0,9.0,96874.0
0.0,5.0,1.0,1.0,0.0,8.0,72000.0
1.0,16.0,1.0,2.0,0.0,9.0,106560.0
1.0,14.0,3.0,1.0,0.0,5.0,161574.0
1.0,15.0,3.0,2.0,0.0,15.0,200000.0
1.0,16.0,8.0,1.0,0.0,6.0,64859.0
1.0,15.0,1.0,1.0,0.0,10.0,165000.0
0.0,12.0,3.0,2.0,0.0,12.0,101649.0
1.0,0.0,8.0,2.0,0.0,15.0,63469.0
0.0,16.0,8.0,1.0,0.0,7.0,16464.0
1.0,14.0,1.0,3.0,0.0,25.0,90482.0
1.0,5.0,3.0,1.0,0.0,5.0,11169.0
1.0,15.0,1.0,1.0,0.0,7.0,60000.0
1.0,6.0,7.0,1.0,0.0,9.0,16212.0
1.0,16.0,3.0,1.0,0.0,6.0,44256.0
1.0,16.0,1.0,1.0,2.0,4.0,40980.0
1.0,6.0,3.0,2.0,0.0,9.0,46482.0
0.0,11.0,3.0,2.0,0.0,15.0,184092.0
1.0,16.0,1.0,2.0,0.0,12.0,93230.0
1.0,1.0,1.0,2.0,0.0,3.0,12372.0
1.0,16.0,1.0,0.0,0.0,0.5,10800.0
1.0,5.0,3.0,1.0,0.0,9.0,7037.0
0.0,16.0,7.0,1.0,0.0,9.0,83019.0
1.0,15.0,3.0,0.0,0.0,2.0,110000.0
1.0,1.0,1.0,1.0,0.0,4.0,9624.0
1.0,16.0,1.0,2.0,0.0,0.5,41772.0
1.0,16.0,1.0,0.0,0.0,2.0,4908.0
1.0,5.0,1.0,0.0,0.0,2.0,7332.0
1.0,16.0,3.0,1.0,0.0,5.0,70279.0
1.0,12.0,8.0,4.0,0.0,39.0,66072.0
1.0,2.0,7.0,2.0,0.0,18.0,68068.0
1.0,5.0,1.0,0.0,0.0,1.0,23037.0
1.0,16.0,1.0,1.0,0.0,5.0,7044.0
1.0,1.0,1.0,1.0,0.0,0.5,19236.0
1.0,15.0,1.0,1.0,0.0,13.0,120000.0
1.0,16.0,1.0,0.0,0.0,2.0,19092.0
1.0,6.0,2.0,2.0,0.0,20.0,43239.0
1.0,8.0,2.0,1.0,0.0,12.0,57708.0
1.0,15.0,3.0,2.0,0.0,21.0,120000.0
1.0,16.0,6.0,2.0,0.0,5.0,105072.0
1.0,5.0,1.0,0.0,0.0,3.0,11724.0
0.0,1.0,1.0,2.0,0.0,17.0,54972.0
1.0,12.0,3.0,1.0,0.0,6.0,76237.0
1.0,1.0,8.0,0.0,0.0,1.0,6324.0
0.0,1.0,3.0,1.0,0.0,11.0,20892.0
1.0,2.0,3.0,1.0,0.0,0.5,56724.0
1.0,16.0,8.0,2.0,2.0,2.0,18492.0
0.0,16.0,1.0,0.0,0.0,10.0,64860.0
1.0,13.0,1.0,1.0,0.0,4.0,29580.0
1.0,16.0,3.0,1.0,0.0,3.0,39564.0
0.0,8.0,1.0,1.0,0.0,3.0,27336.0
1.0,6.0,3.0,3.0,0.0,29.0,37834.0
1.0,13.0,1.0,1.0,0.0,2.0,17748.0
0.0,3.0,1.0,2.0,1.0,19.0,103776.0
1.0,3.0,3.0,2.0,0.0,23.0,81074.0
1.0,3.0,3.0,1.0,2.0,5.0,46915.0
1.0,1.0,8.0,1.0,0.0,2.0,21996.0
0.0,15.0,1.0,3.0,0.0,35.0,200000.0
1.0,2.0,0.0,1.0,0.0,3.0,64287.0
0.0,15.0,1.0,2.0,0.0,10.0,60840.0
0.0,16.0,1.0,1.0,0.0,12.0,10000.0
1.0,15.0,1.0,1.0,2.0,3.0,78000.0
1.0,16.0,1.0,1.0,0.0,5.0,31356.0
1.0,4.0,1.0,1.0,0.0,5.0,33732.0
1.0,5.0,1.0,1.0,0.0,11.0,23735.0
1.0,3.0,3.0,0.0,0.0,2.0,25944.0
2.0,16.0,2.0,3.0,0.0,30.0,189480.0
1.0,16.0,1.0,2.0,0.0,11.0,168108.0
1.0,5.0,1.0,1.0,0.0,8.0,25128.0
1.0,16.0,1.0,0.0,0.0,1.0,13716.0
1.0,16.0,1.0,0.0,0.0,1.0,6732.0
1.0,16.0,1.0,2.0,2.0,9.0,34596.0
3.0,9.0,1.0,0.0,0.0,3.0,33972.0
1.0,3.0,3.0,1.0,0.0,9.0,91883.0
1.0,16.0,8.0,0.0,0.0,0.5,15756.0
0.0,16.0,3.0,3.0,0.0,21.0,77832.0
1.0,14.0,8.0,3.0,0.0,15.0,77556.0
1.0,16.0,3.0,2.0,0.0,10.0,73944.0
0.0,16.0,3.0,1.0,0.0,6.0,49296.0
1.0,16.0,2.0,1.0,1.0,3.0,89929.0
1.0,14.0,1.0,2.0,0.0,20.0,55646.0
1.0,15.0,8.0,1.0,0.0,6.0,105000.0
1.0,5.0,1.0,0.0,0.0,2.0,16754.0
1.0,16.0,1.0,0.0,0.0,0.5,24000.0
1.0,16.0,1.0,0.0,0.0,3.0,20700.0
1.0,7.0,8.0,1.0,0.0,14.0,67452.0
1.0,16.0,8.0,1.0,0.0,5.0,39324.0
1.0,5.0,1.0,2.0,0.0,13.0,76789.0
1.0,16.0,1.0,1.0,0.0,5.0,10908.0
1.0,16.0,1.0,1.0,0.0,14.0,42756.0
3.0,1.0,1.0,1.0,0.0,2.0,6876.0
1.0,5.0,3.0,1.0,0.0,2.0,8377.0
0.0,16.0,7.0,3.0,0.0,10.0,53952.0
1.0,16.0,1.0,0.0,0.0,2.0,46482.0
1.0,16.0,8.0,3.0,0.0,11.0,23052.0
1.0,4.0,3.0,1.0,0.0,5.0,110260.0
1.0,16.0,1.0,2.0,0.0,22.0,45396.0
1.0,1.0,1.0,1.0,0.0,5.0,45241.0
0.0,3.0,1.0,1.0,0.0,8.0,64860.0
1.0,9.0,3.0,2.0,0.0,10.0,79272.0
1.0,16.0,8.0,0.0,0.0,4.0,4236.0
1.0,16.0,1.0,0.0,0.0,2.0,6600.0
1.0,16.0,8.0,3.0,0.0,26.0,124560.0
1.0,6.0,8.0,0.0,0.0,1.0,16860.0
1.0,15.0,8.0,2.0,0.0,20.0,124350.0
1.0,0.0,1.0,1.0,0.0,6.0,80172.0
1.0,0.0,2.0,2.0,0.0,20.0,80172.0
1.0,15.0,1.0,0.0,0.0,8.0,120000.0
1.0,4.0,3.0,1.0,0.0,5.0,75669.0
1.0,15.0,3.0,2.0,0.0,15.0,145000.0
1.0,16.0,1.0,1.0,0.0,7.0,57157.0
1.0,16.0,2.0,2.0,0.0,10.0,88572.0
1.0,5.0,1.0,1.0,1.0,12.0,25968.0
1.0,10.0,3.0,0.0,0.0,0.5,17296.0
1.0,14.0,1.0,2.0,0.0,23.0,90482.0
1.0,5.0,3.0,1.0,2.0,6.0,150792.0
1.0,13.0,1.0,1.0,0.0,1.0,11436.0
1.0,16.0,3.0,3.0,0.0,13.0,29628.0
1.0,14.0,3.0,1.0,0.0,5.0,67215.0
1.0,12.0,1.0,0.0,2.0,4.0,81319.0
1.0,16.0,8.0,0.0,0.0,4.0,7908.0
1.0,15.0,7.0,0.0,0.0,0.5,60000.0
0.0,16.0,3.0,1.0,0.0,14.0,183767.0
1.0,14.0,1.0,0.0,0.0,3.0,69800.0
1.0,8.0,1.0,1.0,0.0,4.0,39492.0
1.0,16.0,1.0,1.0,0.0,2.0,4944.0
1.0,16.0,1.0,1.0,0.0,5.0,11028.0
1.0,16.0,8.0,1.0,0.0,5.0,51888.0
0.0,15.0,3.0,5.0,0.0,45.0,200000.0
1.0,2.0,1.0,1.0,0.0,5.0,86976.0
0.0,8.0,3.0,2.0,0.0,12.0,110000.0
3.0,7.0,1.0,1.0,0.0,4.0,30480.0
1.0,16.0,8.0,3.0,0.0,31.0,185253.0
1.0,16.0,1.0,1.0,0.0,3.0,8280.0
0.0,16.0,3.0,2.0,0.0,13.0,60522.0
1.0,15.0,1.0,1.0,0.0,6.0,135000.0
1.0,4.0,7.0,1.0,0.0,11.0,58368.0
1.0,5.0,1.0,0.0,0.0,1.0,12564.0
1.0,16.0,1.0,0.0,1.0,3.0,44723.0
1.0,4.0,7.0,2.0,0.0,12.0,67980.0
0.0,10.0,1.0,2.0,0.0,17.0,54049.0
0.0,16.0,1.0,1.0,0.0,11.0,45401.0
1.0,4.0,1.0,2.0,0.0,16.0,81074.0
1.0,11.0,1.0,1.0,0.0,12.0,62592.0
1.0,14.0,4.0,0.0,0.0,2.0,23267.0
1.0,16.0,3.0,0.0,0.0,2.0,4800.0
1.0,5.0,3.0,1.0,0.0,7.0,13404.0
1.0,16.0,1.0,1.0,0.0,7.0,23808.0
1.0,1.0,8.0,1.0,0.0,7.0,12096.0
1.0,2.0,1.0,1.0,2.0,4.0,60505.0
1.0,15.0,3.0,1.0,1.0,6.0,170000.0
1.0,0.0,4.0,1.0,0.0,11.0,133619.0
1.0,15.0,3.0,3.0,0.0,26.0,125000.0
1.0,5.0,1.0,0.0,0.0,2.0,5585.0
1.0,16.0,7.0,0.0,0.0,2.0,18600.0
1.0,10.0,3.0,1.0,0.0,10.0,64859.0
1.0,16.0,2.0,1.0,0.0,9.0,82473.0
1.0,16.0,1.0,1.0,0.0,5.0,17796.0
1.0,15.0,1.0,2.0,0.0,9.0,103000.0
1.0,15.0,1.0,1.0,0.0,7.0,123000.0
3.0,12.0,3.0,1.0,0.0,11.0,93517.0
1.0,15.0,1.0,1.0,0.0,4.0,110000.0
3.0,10.0,1.0,0.0,0.0,1.0,20539.0
1.0,15.0,3.0,2.0,0.0,15.0,150000.0
1.0,7.0,3.0,1.0,0.0,1.0,41077.0
1.0,2.0,3.0,2.0,0.0,13.0,94539.0
1.0,7.0,1.0,1.0,0.0,13.0,37620.0
1.0,11.0,7.0,1.0,0.0,8.0,57275.0
1.0,15.0,1.0,1.0,0.0,5.0,120000.0
1.0,9.0,3.0,2.0,0.0,10.0,94368.0
1.0,16.0,5.0,1.0,0.0,4.0,51180.0
1.0,15.0,1.0,1.0,0.0,7.0,103000.0
1.0,15.0,1.0,0.0,0.0,0.5,167000.0
1.0,15.0,1.0,2.0,0.0,15.0,155000.0
1.0,16.0,1.0,0.0,0.0,3.0,30000.0
1.0,14.0,8.0,2.0,0.0,15.0,74970.0
1.0,16.0,1.0,1.0,0.0,9.0,56496.0
1.0,15.0,0.0,2.0,0.0,5.0,50000.0
1.0,5.0,1.0,1.0,0.0,4.0,19104.0
1.0,16.0,1.0,1.0,0.0,4.0,25944.0
1.0,16.0,1.0,1.0,0.0,6.0,65922.0
1.0,13.0,3.0,1.0,0.0,9.0,39444.0
1.0,14.0,1.0,4.0,0.0,38.0,63208.0
1.0,15.0,3.0,2.0,0.0,8.0,135000.0
1.0,5.0,7.0,6.0,0.0,2.0,11724.0
1.0,15.0,1.0,1.0,0.0,5.0,73000.0
1.0,9.0,1.0,0.0,0.0,6.0,6036.0
1.0,14.0,1.0,2.0,0.0,18.0,42656.0
1.0,16.0,3.0,1.0,0.0,3.0,16152.0
1.0,16.0,1.0,1.0,0.0,6.0,119976.0
1.0,15.0,1.0,0.0,0.0,4.0,100000.0
1.0,15.0,3.0,0.0,0.0,1.0,175000.0
1.0,2.0,1.0,1.0,0.0,6.0,44622.0
0.0,15.0,1.0,3.0,0.0,34.0,130000.0
1.0,7.0,1.0,2.0,0.0,13.0,54480.0
1.0,14.0,1.0,1.0,0.0,10.0,103408.0
1.0,15.0,2.0,1.0,0.0,7.0,135000.0
1.0,8.0,1.0,0.0,0.0,2.0,32906.0
3.0,16.0,1.0,1.0,0.0,12.0,8904.0
1.0,16.0,3.0,2.0,0.0,10.0,25944.0
0.0,14.0,7.0,3.0,0.0,23.0,155111.0
1.0,5.0,1.0,2.0,0.0,10.0,33504.0
1.0,10.0,3.0,3.0,0.0,15.0,81074.0
1.0,16.0,3.0,3.0,0.0,23.0,88640.0
1.0,16.0,1.0,1.0,0.0,7.0,9732.0
1.0,15.0,3.0,2.0,1.0,12.0,105000.0
0.0,1.0,1.0,1.0,0.0,10.0,114534.0
1.0,15.0,8.0,1.0,0.0,5.0,170000.0
1.0,15.0,1.0,0.0,2.0,1.0,42500.0
1.0,4.0,7.0,3.0,0.0,10.0,64860.0
1.0,0.0,1.0,2.0,0.0,17.0,167024.0
1.0,3.0,3.0,1.0,0.0,3.0,52968.0
1.0,16.0,1.0,1.0,0.0,3.0,16416.0
1.0,16.0,8.0,2.0,0.0,21.0,42000.0
1.0,16.0,1.0,0.0,0.0,0.5,73368.0
1.0,16.0,1.0,1.0,0.0,5.0,60000.0
1.0,15.0,1.0,2.0,0.0,10.0,100000.0
1.0,15.0,8.0,1.0,0.0,3.0,78000.0
1.0,5.0,1.0,1.0,0.0,10.0,16774.0
1.0,14.0,3.0,1.0,0.0,8.0,71093.0
1.0,5.0,1.0,1.0,0.0,8.0,32112.0
1.0,4.0,1.0,1.0,0.0,4.0,65940.0
1.0,16.0,1.0,1.0,0.0,2.0,4392.0
1.0,16.0,1.0,2.0,1.0,8.0,28440.0
1.0,14.0,5.0,3.0,0.0,2.0,104700.0
1.0,16.0,1.0,0.0,0.0,1.0,4140.0
3.0,16.0,1.0,1.0,0.0,2.0,4200.0
1.0,14.0,1.0,1.0,0.0,8.0,84019.0
1.0,7.0,1.0,1.0,0.0,8.0,54049.0
1.0,15.0,1.0,2.0,0.0,11.0,120000.0
0.0,16.0,7.0,0.0,0.0,2.0,38844.0
1.0,16.0,8.0,1.0,1.0,3.0,5256.0
1.0,15.0,3.0,1.0,0.0,3.0,100000.0
1.0,16.0,1.0,2.0,0.0,15.0,46716.0
0.0,16.0,7.0,1.0,0.0,20.0,63984.0
1.0,10.0,3.0,1.0,0.0,3.0,34591.0
1.0,4.0,2.0,2.0,0.0,11.0,97288.0
1.0,8.0,1.0,1.0,0.0,10.0,92492.0
1.0,3.0,3.0,1.0,0.0,1.0,151337.0
1.0,16.0,3.0,1.0,0.0,2.0,129474.0
1.0,16.0,1.0,2.0,0.0,15.0,68844.0
1.0,16.0,1.0,0.0,0.0,4.0,32424.0
1.0,15.0,1.0,2.0,0.0,8.0,160000.0
1.0,2.0,1.0,1.0,0.0,0.5,62774.0
1.0,16.0,8.0,1.0,0.0,7.0,37813.0
1.0,15.0,1.0,2.0,0.0,7.0,150000.0
1.0,16.0,8.0,2.0,0.0,20.0,13068.0
1.0,16.0,3.0,2.0,0.0,14.0,77832.0
1.0,5.0,3.0,2.0,0.0,16.0,18432.0
1.0,6.0,8.0,1.0,0.0,3.0,31128.0
1.0,15.0,8.0,2.0,0.0,10.0,50000.0
1.0,1.0,4.0,2.0,0.0,20.0,74220.0
1.0,15.0,1.0,1.0,0.0,2.0,200000.0
1.0,16.0,8.0,1.0,0.0,7.0,44965.0
1.0,15.0,1.0,0.0,0.0,1.0,71500.0
1.0,15.0,2.0,2.0,0.0,11.0,170000.0
1.0,15.0,1.0,1.0,0.0,3.0,64000.0
1.0,16.0,1.0,1.0,0.0,4.0,15408.0
1.0,16.0,3.0,1.0,0.0,10.0,67452.0
1.0,14.0,8.0,1.0,0.0,5.0,77556.0
1.0,16.0,3.0,1.0,0.0,6.0,38472.0
1.0,15.0,1.0,0.0,0.0,3.0,70000.0
1.0,8.0,3.0,2.0,0.0,6.0,37969.0
1.0,16.0,1.0,1.0,0.0,3.0,9876.0
1.0,2.0,1.0,2.0,0.0,12.0,121010.0
1.0,15.0,1.0,1.0,0.0,7.0,85000.0
1.0,15.0,1.0,1.0,0.0,7.0,125000.0
1.0,16.0,1.0,1.0,0.0,4.0,12000.0
1.0,16.0,1.0,1.0,0.0,4.0,22584.0
1.0,15.0,1.0,2.0,0.0,17.0,160000.0
1.0,15.0,8.0,3.0,0.0,25.0,110000.0
1.0,15.0,3.0,2.0,2.0,8.0,160000.0
1.0,16.0,3.0,1.0,0.0,4.0,57156.0
1.0,15.0,2.0,1.0,0.0,6.0,80000.0
3.0,16.0,1.0,1.0,0.0,3.0,6024.0
1.0,16.0,1.0,0.0,0.0,1.0,7116.0
1.0,11.0,3.0,2.0,0.0,7.0,65052.0
1.0,3.0,5.0,3.0,0.0,30.0,84312.0
1.0,4.0,8.0,3.0,0.0,25.0,45396.0
1.0,6.0,1.0,1.0,0.0,9.0,34591.0
1.0,5.0,1.0,1.0,0.0,5.0,41885.0
1.0,0.0,1.0,2.0,0.0,16.0,96874.0
1.0,16.0,8.0,3.0,0.0,25.0,84312.0
1.0,15.0,1.0,1.0,0.0,2.0,60000.0
0.0,15.0,1.0,1.0,0.0,12.0,100000.0
1.0,15.0,1.0,3.0,0.0,17.0,90000.0
1.0,16.0,3.0,1.0,2.0,3.0,45401.0
1.0,4.0,3.0,2.0,0.0,10.0,97288.0
0.0,14.0,1.0,4.0,0.0,34.0,177750.0
1.0,15.0,1.0,2.0,0.0,3.0,185515.0
1.0,15.0,1.0,1.0,1.0,0.5,100000.0
1.0,13.0,3.0,2.0,0.0,9.0,80000.0
0.0,3.0,3.0,1.0,0.0,9.0,94600.0
1.0,15.0,1.0,2.0,0.0,15.0,84000.0
1.0,2.0,8.0,1.0,0.0,17.0,105884.0
1.0,15.0,1.0,0.0,0.0,2.0,110000.0
1.0,16.0,1.0,3.0,0.0,15.0,50806.0
1.0,16.0,1.0,1.0,0.0,4.0,26592.0
1.0,16.0,1.0,1.0,0.0,4.0,71340.0
1.0,16.0,8.0,0.0,0.0,4.0,6600.0
1.0,15.0,5.0,1.0,0.0,10.0,75000.0
1.0,15.0,1.0,2.0,0.0,4.0,160000.0
1.0,1.0,1.0,1.0,0.0,7.0,28228.0
1.0,15.0,3.0,4.0,0.0,26.0,125000.0
1.0,16.0,1.0,1.0,0.0,8.0,55536.0
1.0,16.0,1.0,1.0,0.0,5.0,42756.0
0.0,10.0,1.0,1.0,1.0,5.0,16200.0
1.0,15.0,1.0,1.0,1.0,9.0,132000.0
1.0,15.0,1.0,1.0,0.0,12.0,130000.0
1.0,15.0,1.0,3.0,0.0,33.0,175000.0
1.0,0.0,1.0,0.0,0.0,0.5,35100.0
1.0,9.0,1.0,0.0,2.0,4.0,45300.0
1.0,16.0,6.0,1.0,0.0,8.0,128880.0
1.0,16.0,1.0,1.0,0.0,7.0,17688.0
1.0,15.0,0.0,2.0,0.0,18.0,115000.0
1.0,15.0,3.0,2.0,0.0,10.0,97000.0
1.0,16.0,8.0,1.0,0.0,6.0,31164.0
1.0,1.0,3.0,2.0,0.0,11.0,51408.0
1.0,5.0,3.0,1.0,2.0,4.0,7536.0
1.0,15.0,3.0,3.0,2.0,13.0,102000.0
1.0,16.0,7.0,0.0,0.0,2.0,15396.0
1.0,15.0,8.0,1.0,0.0,0.5,71500.0
1.0,8.0,4.0,0.0,2.0,0.5,16104.0
1.0,16.0,7.0,1.0,0.0,3.0,29832.0
1.0,7.0,3.0,2.0,0.0,18.0,108098.0
0.0,4.0,1.0,2.0,0.0,12.0,140527.0
1.0,15.0,1.0,5.0,0.0,44.0,115000.0
1.0,15.0,1.0,0.0,0.0,0.5,45000.0
1.0,14.0,1.0,3.0,0.0,14.0,60106.0
1.0,2.0,1.0,1.0,0.0,4.0,55967.0
1.0,15.0,1.0,2.0,0.0,15.0,125000.0
1.0,7.0,3.0,2.0,0.0,7.0,56211.0
1.0,14.0,3.0,1.0,0.0,7.0,142185.0
0.0,15.0,3.0,2.0,0.0,4.0,50000.0
1.0,16.0,8.0,1.0,0.0,0.5,32424.0
0.0,4.0,3.0,4.0,0.0,38.0,86478.0
0.0,13.0,1.0,1.0,0.0,5.0,98616.0
1.0,3.0,7.0,2.0,1.0,20.0,49296.0
1.0,10.0,1.0,2.0,0.0,4.0,48644.0
1.0,15.0,3.0,1.0,0.0,8.0,150000.0
1.0,16.0,2.0,2.0,0.0,15.0,146178.0
1.0,16.0,1.0,2.0,0.0,10.0,196128.0
0.0,2.0,8.0,1.0,0.0,5.0,51429.0
0.0,5.0,1.0,1.0,0.0,2.0,6283.0
1.0,16.0,3.0,2.0,0.0,5.0,47184.0
1.0,15.0,1.0,1.0,0.0,1.0,156000.0
1.0,16.0,1.0,1.0,0.0,2.0,51636.0
1.0,5.0,3.0,2.0,0.0,16.0,76789.0
1.0,16.0,3.0,1.0,0.0,7.0,18000.0
1.0,11.0,8.0,2.0,0.0,12.0,63816.0
1.0,15.0,2.0,2.0,0.0,4.0,160000.0
1.0,4.0,3.0,3.0,0.0,34.0,151337.0
1.0,15.0,1.0,1.0,0.0,5.0,115000.0
0.0,6.0,3.0,2.0,0.0,20.0,54049.0
1.0,5.0,1.0,0.0,0.0,4.0,7200.0
1.0,9.0,3.0,2.0,0.0,15.0,113244.0
1.0,15.0,1.0,1.0,0.0,8.0,108000.0
1.0,9.0,3.0,1.0,0.0,10.0,120000.0
1.0,14.0,1.0,2.0,0.0,14.0,122796.0
1.0,2.0,1.0,0.0,2.0,2.0,49538.0
1.0,9.0,3.0,2.0,0.0,6.0,41520.0
1.0,4.0,1.0,1.0,0.0,15.0,84316.0
0.0,16.0,1.0,1.0,0.0,7.0,4620.0
1.0,2.0,1.0,1.0,0.0,4.0,151263.0
1.0,4.0,2.0,3.0,0.0,23.0,118908.0
1.0,16.0,1.0,2.0,0.0,9.0,17532.0
